case,repeat,hour,proposed_hour_reward,erbc_hour_reward,hour_reward_advantage,cumulative_reward_advantage
MZ_Hydro,R03,21,-0.4936342448238509,0.0,-0.4936342448238509,3.322016896765371
MZ_Hydro,R03,22,-0.0026286649104921,0.0,-0.0026286649104921,3.319388231854879
MZ_Hydro,R03,23,0.0,0.0,0.0,3.319388231854879
MZ_Hydro,R03,24,0.0,0.0,0.0,3.319388231854879
MZ_Hydro,R03,25,0.0,0.0,0.0,3.319388231854879
MZ_Hydro,R03,26,0.0,0.0,0.0,3.319388231854879
MZ_Hydro,R03,27,0.0,0.0,0.0,3.319388231854879
MZ_Hydro,R03,28,0.0,0.0,0.0,3.319388231854879
MZ_Hydro,R03,29,0.0,0.0,0.0,3.319388231854879
MZ_Hydro,R03,30,-0.1056181438684059,-0.2002826647644666,0.0946645208960607,3.4140527527509397
MZ_Hydro,R03,31,-2.3564621408675364,-2.1924220601386275,-0.16404008072890885,3.250012672022031
MZ_Hydro,R03,32,-1.2881859813196408,-1.071487124196393,-0.21669885712324777,3.033313814898783
MZ_Hydro,R03,33,-0.4117595359712606,-0.6374477030846497,0.22568816711338913,3.259001982012172
MZ_Hydro,R03,34,-2.2481134904571105,-2.0088017243404392,-0.23931176611667127,3.019690215895501
MZ_Hydro,R03,35,-2.4441102519983082,-2.860985844170958,0.4168755921726497,3.4365658080681505
MZ_Hydro,R03,36,-2.5493872226722125,-3.238983733084568,0.6895965104123554,4.126162318480506
MZ_Hydro,R03,37,-2.6006987442466776,-3.0322388049781415,0.4315400607314639,4.557702379211969
MZ_Hydro,R03,38,-2.715444524692723,-3.1213246087612214,0.4058800840684986,4.963582463280468
MZ_Hydro,R03,39,-2.890881078267401,-3.2790307498695856,0.38814967160218483,5.351732134882653
MZ_Hydro,R03,40,-2.4409523433766864,-2.791789814546939,0.35083747117025244,5.702569606052905
MZ_Hydro,R03,41,-1.7484683332760036,-2.069183572666528,0.3207152393905246,6.023284845443429
MZ_Hydro,R03,42,-1.2137719780581282,-1.509032885059827,0.2952609070016987,6.318545752445128
MZ_Hydro,R03,43,-0.658494565388937,-0.7910372044323891,0.1325426390434521,6.45108839148858
MZ_Hydro,R03,44,-0.0416435463441581,-0.1536598850368435,0.1120163386926854,6.563104730181265
MZ_Hydro,R03,45,0.0,0.0,0.0,6.563104730181265
MZ_Hydro,R03,46,0.0,0.0,0.0,6.563104730181265
MZ_Hydro,R03,47,0.0,0.0,0.0,6.563104730181265
MZ_Hydro,R03,48,0.0,0.0,0.0,6.563104730181265
MZ_Hydro,R03,49,0.0,0.0,0.0,6.563104730181265
MZ_Hydro,R03,50,0.0,0.0,0.0,6.563104730181265
MZ_Hydro,R03,51,0.0,0.0,0.0,6.563104730181265
MZ_Hydro,R03,52,0.0,0.0,0.0,6.563104730181265
MZ_Hydro,R03,53,0.0,0.0,0.0,6.563104730181265
MZ_Hydro,R03,54,-0.1495181324457395,-0.1756438908935187,0.0261257584477792,6.589230488629044
MZ_Hydro,R03,55,-1.4902019455349778,-2.3141377275239376,0.8239357819889599,7.413166270618003
MZ_Hydro,R03,56,-2.176303424952387,-1.6657536586394097,-0.5105497663129772,6.902616504305026
MZ_Hydro,R03,57,-1.0639215492998622,-1.2987931764434302,0.23487162714356802,7.1374881314485945
MZ_Hydro,R03,58,-2.664823371248467,-2.82645410717787,0.16163073592940336,7.299118867377998
MZ_Hydro,R03,59,-3.6093498632421306,-3.565144530107348,-0.0442053331347827,7.254913534243215
MZ_Hydro,R03,60,-3.72153458294756,-3.640336939830446,-0.0811976431171142,7.1737158911261005
MZ_Hydro,R03,61,-3.2803780723914984,-3.3770897030963547,0.09671163070485633,7.270427521830957
MZ_Hydro,R03,62,-3.0627464467724037,-3.425592895179964,0.3628464484075602,7.633273970238517
MZ_Hydro,R03,63,-3.6667790540144702,-3.9903349853921815,0.3235559313777112,7.956829901616228
MZ_Hydro,R03,64,-3.8104139075796226,-3.9191052871923358,0.10869137961271313,8.065521281228941
MZ_Hydro,R03,65,-3.005824829998123,-3.178915326822417,0.1730904968242939,8.238611778053235
MZ_Hydro,R03,66,-1.732061061310223,-2.1593598401543557,0.4272987788441327,8.665910556897368
MZ_Hydro,R03,67,-0.7867814891952949,-1.0528594275693266,0.2660779383740317,8.9319884952714
MZ_Hydro,R03,68,-0.6161861175377472,-0.35731876189899653,-0.2588673556387507,8.673121139632649
MZ_Hydro,R03,69,-0.0043899875,0.0,-0.0043899875,8.668731152132649
MZ_Hydro,R03,70,-0.0043899875,0.0,-0.0043899875,8.66434116463265
MZ_Hydro,R03,71,0.0,0.0,0.0,8.66434116463265
MZ_Hydro,R03,72,0.0,0.0,0.0,8.66434116463265
MZ_Hydro,R03,73,0.0,0.0,0.0,8.66434116463265
MZ_Hydro,R03,74,0.0,0.0,0.0,8.66434116463265
MZ_Hydro,R03,75,0.0,0.0,0.0,8.66434116463265
MZ_Hydro,R03,76,0.0,0.0,0.0,8.66434116463265
MZ_Hydro,R03,77,0.0,0.0,0.0,8.66434116463265
MZ_Hydro,R03,78,-0.1348429447437827,-0.2116673536856722,0.0768244089418895,8.74116557357454
MZ_Hydro,R03,79,-2.0541598212830188,-3.450719976429479,1.3965601551464601,10.137725728721
MZ_Hydro,R03,80,-3.9826891148042174,-2.279392585684481,-1.7032965291197364,8.434429199601263
MZ_Hydro,R03,81,-1.6346692586331357,-1.326132945406165,-0.3085363132269707,8.125892886374292
MZ_Hydro,R03,82,-2.340530461379943,-2.473741400449039,0.13321093906909587,8.259103825443388
MZ_Hydro,R03,83,-3.2299681376177793,-3.3296983746953597,0.09973023707758033,8.358834062520968
MZ_Hydro,R03,84,-3.782880195683995,-3.7264031967325635,-0.05647699895143132,8.302357063569536
MZ_Hydro,R03,85,-3.4005267866424953,-3.4222679159782032,0.02174112933570793,8.324098192905243
MZ_Hydro,R03,86,-3.4520097083276204,-3.4786946233509393,0.026684915023318823,8.350783107928562
MZ_Hydro,R03,87,-4.043939929306283,-4.077645615849876,0.03370568654359296,8.384488794472155
