case,repeat,hour,zone,category,operation,status,program_version_before,program_version_after,program_hash_before,program_hash_after,transition_ok
SZ_Air,R01,1,zone1,explicit_no_change,no_change,accepted,0,0,148991b618bd78876809d302dfbcf3b2564abb5dd76b40327e4181f49b773ba8,148991b618bd78876809d302dfbcf3b2564abb5dd76b40327e4181f49b773ba8,True
SZ_Air,R01,2,zone1,explicit_no_change,no_change,accepted,0,0,148991b618bd78876809d302dfbcf3b2564abb5dd76b40327e4181f49b773ba8,148991b618bd78876809d302dfbcf3b2564abb5dd76b40327e4181f49b773ba8,True
SZ_Air,R01,3,zone1,explicit_no_change,no_change,accepted,0,0,148991b618bd78876809d302dfbcf3b2564abb5dd76b40327e4181f49b773ba8,148991b618bd78876809d302dfbcf3b2564abb5dd76b40327e4181f49b773ba8,True
SZ_Air,R01,4,zone1,explicit_no_change,no_change,accepted,0,0,148991b618bd78876809d302dfbcf3b2564abb5dd76b40327e4181f49b773ba8,148991b618bd78876809d302dfbcf3b2564abb5dd76b40327e4181f49b773ba8,True
SZ_Air,R01,5,zone1,explicit_no_change,no_change,accepted,0,0,148991b618bd78876809d302dfbcf3b2564abb5dd76b40327e4181f49b773ba8,148991b618bd78876809d302dfbcf3b2564abb5dd76b40327e4181f49b773ba8,True
SZ_Air,R01,6,zone1,explicit_no_change,no_change,accepted,0,0,148991b618bd78876809d302dfbcf3b2564abb5dd76b40327e4181f49b773ba8,148991b618bd78876809d302dfbcf3b2564abb5dd76b40327e4181f49b773ba8,True
SZ_Air,R01,7,zone1,explicit_no_change,no_change,accepted,0,0,148991b618bd78876809d302dfbcf3b2564abb5dd76b40327e4181f49b773ba8,148991b618bd78876809d302dfbcf3b2564abb5dd76b40327e4181f49b773ba8,True
SZ_Air,R01,8,zone1,set_param,set_param,accepted,0,1,148991b618bd78876809d302dfbcf3b2564abb5dd76b40327e4181f49b773ba8,59be3500b0f167b6d5e04647d4307a541702c017ddab4d61052d1ad856fc073c,True
SZ_Air,R01,9,zone1,schema_fallback,no_change,model_output_rejected,1,1,59be3500b0f167b6d5e04647d4307a541702c017ddab4d61052d1ad856fc073c,59be3500b0f167b6d5e04647d4307a541702c017ddab4d61052d1ad856fc073c,True
SZ_Air,R01,10,zone1,deterministic_rejection,set_param,rejected,1,1,59be3500b0f167b6d5e04647d4307a541702c017ddab4d61052d1ad856fc073c,59be3500b0f167b6d5e04647d4307a541702c017ddab4d61052d1ad856fc073c,True
SZ_Air,R01,11,zone1,set_param,set_param,accepted,1,2,59be3500b0f167b6d5e04647d4307a541702c017ddab4d61052d1ad856fc073c,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,True
SZ_Air,R01,12,zone1,deterministic_rejection,replace_rule,rejected,2,2,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,True
SZ_Air,R01,13,zone1,deterministic_rejection,add_rule,rejected,2,2,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,True
SZ_Air,R01,14,zone1,add_rule,add_rule,accepted,2,3,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,613a2a80736e5b237e7d2e6453ddf2f59aff9ea2ecaf5a211e423db96f045e3a,True
SZ_Air,R01,15,zone1,deterministic_rejection,add_rule,rejected,3,3,613a2a80736e5b237e7d2e6453ddf2f59aff9ea2ecaf5a211e423db96f045e3a,613a2a80736e5b237e7d2e6453ddf2f59aff9ea2ecaf5a211e423db96f045e3a,True
SZ_Air,R01,16,zone1,deterministic_rejection,set_param,rejected,3,3,613a2a80736e5b237e7d2e6453ddf2f59aff9ea2ecaf5a211e423db96f045e3a,613a2a80736e5b237e7d2e6453ddf2f59aff9ea2ecaf5a211e423db96f045e3a,True
SZ_Air,R01,17,zone1,deterministic_rejection,add_rule,rejected,3,3,613a2a80736e5b237e7d2e6453ddf2f59aff9ea2ecaf5a211e423db96f045e3a,613a2a80736e5b237e7d2e6453ddf2f59aff9ea2ecaf5a211e423db96f045e3a,True
SZ_Air,R01,18,zone1,schema_fallback,no_change,model_output_rejected,3,3,613a2a80736e5b237e7d2e6453ddf2f59aff9ea2ecaf5a211e423db96f045e3a,613a2a80736e5b237e7d2e6453ddf2f59aff9ea2ecaf5a211e423db96f045e3a,True
SZ_Air,R01,19,zone1,remove_rule,remove_rule,accepted,3,4,613a2a80736e5b237e7d2e6453ddf2f59aff9ea2ecaf5a211e423db96f045e3a,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,True
SZ_Air,R01,20,zone1,explicit_no_change,no_change,accepted,4,4,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,True
SZ_Air,R01,21,zone1,explicit_no_change,no_change,accepted,4,4,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,True
SZ_Air,R01,22,zone1,explicit_no_change,no_change,accepted,4,4,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,True
SZ_Air,R01,23,zone1,explicit_no_change,no_change,accepted,4,4,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,True
SZ_Air,R01,24,zone1,explicit_no_change,no_change,accepted,4,4,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,True
SZ_Air,R01,25,zone1,explicit_no_change,no_change,accepted,4,4,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,True
SZ_Air,R01,26,zone1,explicit_no_change,no_change,accepted,4,4,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,True
SZ_Air,R01,27,zone1,explicit_no_change,no_change,accepted,4,4,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,True
SZ_Air,R01,28,zone1,explicit_no_change,no_change,accepted,4,4,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,True
SZ_Air,R01,29,zone1,explicit_no_change,no_change,accepted,4,4,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,True
SZ_Air,R01,30,zone1,explicit_no_change,no_change,accepted,4,4,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,True
SZ_Air,R01,31,zone1,explicit_no_change,no_change,accepted,4,4,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,True
SZ_Air,R01,32,zone1,set_param,set_param,accepted,4,5,0913b25ded44f57b582dfa124fd438e189f77e5ae10254a46e6b75c4f99e64a9,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,True
SZ_Air,R01,33,zone1,deterministic_rejection,add_rule,rejected,5,5,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,True
SZ_Air,R01,34,zone1,set_param,set_param,accepted,5,6,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,c6a6eb47fe9604da24d7233969c4cb1e2d9630e49b91db8b0b938d99845dda7c,True
SZ_Air,R01,35,zone1,deterministic_rejection,replace_rule,rejected,6,6,c6a6eb47fe9604da24d7233969c4cb1e2d9630e49b91db8b0b938d99845dda7c,c6a6eb47fe9604da24d7233969c4cb1e2d9630e49b91db8b0b938d99845dda7c,True
SZ_Air,R01,36,zone1,deterministic_rejection,replace_rule,rejected,6,6,c6a6eb47fe9604da24d7233969c4cb1e2d9630e49b91db8b0b938d99845dda7c,c6a6eb47fe9604da24d7233969c4cb1e2d9630e49b91db8b0b938d99845dda7c,True
SZ_Air,R01,37,zone1,set_param,set_param,accepted,6,7,c6a6eb47fe9604da24d7233969c4cb1e2d9630e49b91db8b0b938d99845dda7c,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,True
SZ_Air,R01,38,zone1,set_param,set_param,accepted,7,8,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,7a74d4d2dd69c6bc6e09bcbd223b5502ffd20d8ae28679881371eb65df50fbf6,True
SZ_Air,R01,39,zone1,deterministic_rejection,replace_rule,rejected,8,8,7a74d4d2dd69c6bc6e09bcbd223b5502ffd20d8ae28679881371eb65df50fbf6,7a74d4d2dd69c6bc6e09bcbd223b5502ffd20d8ae28679881371eb65df50fbf6,True
SZ_Air,R01,40,zone1,schema_fallback,no_change,model_output_rejected,8,8,7a74d4d2dd69c6bc6e09bcbd223b5502ffd20d8ae28679881371eb65df50fbf6,7a74d4d2dd69c6bc6e09bcbd223b5502ffd20d8ae28679881371eb65df50fbf6,True
SZ_Air,R01,41,zone1,deterministic_rejection,replace_rule,rejected,8,8,7a74d4d2dd69c6bc6e09bcbd223b5502ffd20d8ae28679881371eb65df50fbf6,7a74d4d2dd69c6bc6e09bcbd223b5502ffd20d8ae28679881371eb65df50fbf6,True
SZ_Air,R01,42,zone1,deterministic_rejection,add_rule,rejected,8,8,7a74d4d2dd69c6bc6e09bcbd223b5502ffd20d8ae28679881371eb65df50fbf6,7a74d4d2dd69c6bc6e09bcbd223b5502ffd20d8ae28679881371eb65df50fbf6,True
SZ_Air,R01,43,zone1,set_param,set_param,accepted,8,9,7a74d4d2dd69c6bc6e09bcbd223b5502ffd20d8ae28679881371eb65df50fbf6,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,True
SZ_Air,R01,44,zone1,deterministic_rejection,add_rule,rejected,9,9,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,True
SZ_Air,R01,45,zone1,explicit_no_change,no_change,accepted,9,9,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,True
SZ_Air,R01,46,zone1,explicit_no_change,no_change,accepted,9,9,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,True
SZ_Air,R01,47,zone1,explicit_no_change,no_change,accepted,9,9,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,True
SZ_Air,R01,48,zone1,explicit_no_change,no_change,accepted,9,9,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,True
SZ_Air,R01,49,zone1,explicit_no_change,no_change,accepted,9,9,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,True
SZ_Air,R01,50,zone1,explicit_no_change,no_change,accepted,9,9,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,True
SZ_Air,R01,51,zone1,explicit_no_change,no_change,accepted,9,9,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,True
SZ_Air,R01,52,zone1,explicit_no_change,no_change,accepted,9,9,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,True
SZ_Air,R01,53,zone1,explicit_no_change,no_change,accepted,9,9,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,True
SZ_Air,R01,54,zone1,explicit_no_change,no_change,accepted,9,9,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,True
SZ_Air,R01,55,zone1,explicit_no_change,no_change,accepted,9,9,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,True
SZ_Air,R01,56,zone1,set_param,set_param,accepted,9,10,ee290b970937c63da5a6a7b345c2fe23a01b5f49adee8b0849610430e5c7f0f7,ca3eb90331e09919cb9a7a0a8697892aa69a164d6c74c354517aece62354fa33,True
SZ_Air,R01,57,zone1,deterministic_rejection,move_rule,rejected,10,10,ca3eb90331e09919cb9a7a0a8697892aa69a164d6c74c354517aece62354fa33,ca3eb90331e09919cb9a7a0a8697892aa69a164d6c74c354517aece62354fa33,True
SZ_Air,R01,58,zone1,deterministic_rejection,set_param,rejected,10,10,ca3eb90331e09919cb9a7a0a8697892aa69a164d6c74c354517aece62354fa33,ca3eb90331e09919cb9a7a0a8697892aa69a164d6c74c354517aece62354fa33,True
SZ_Air,R01,59,zone1,deterministic_rejection,set_param,rejected,10,10,ca3eb90331e09919cb9a7a0a8697892aa69a164d6c74c354517aece62354fa33,ca3eb90331e09919cb9a7a0a8697892aa69a164d6c74c354517aece62354fa33,True
SZ_Air,R01,60,zone1,deterministic_rejection,replace_rule,rejected,10,10,ca3eb90331e09919cb9a7a0a8697892aa69a164d6c74c354517aece62354fa33,ca3eb90331e09919cb9a7a0a8697892aa69a164d6c74c354517aece62354fa33,True
SZ_Air,R01,61,zone1,deterministic_rejection,add_rule,rejected,10,10,ca3eb90331e09919cb9a7a0a8697892aa69a164d6c74c354517aece62354fa33,ca3eb90331e09919cb9a7a0a8697892aa69a164d6c74c354517aece62354fa33,True
SZ_Air,R01,62,zone1,deterministic_rejection,replace_rule,rejected,10,10,ca3eb90331e09919cb9a7a0a8697892aa69a164d6c74c354517aece62354fa33,ca3eb90331e09919cb9a7a0a8697892aa69a164d6c74c354517aece62354fa33,True
SZ_Air,R01,63,zone1,schema_fallback,no_change,model_output_rejected,10,10,ca3eb90331e09919cb9a7a0a8697892aa69a164d6c74c354517aece62354fa33,ca3eb90331e09919cb9a7a0a8697892aa69a164d6c74c354517aece62354fa33,True
SZ_Air,R01,64,zone1,set_param,set_param,accepted,10,11,ca3eb90331e09919cb9a7a0a8697892aa69a164d6c74c354517aece62354fa33,a3ea228c214af3ad25eff19c24c93e5345af4a512f097321dc3f5a687a378724,True
SZ_Air,R01,65,zone1,explicit_no_change,no_change,accepted,11,11,a3ea228c214af3ad25eff19c24c93e5345af4a512f097321dc3f5a687a378724,a3ea228c214af3ad25eff19c24c93e5345af4a512f097321dc3f5a687a378724,True
SZ_Air,R01,66,zone1,explicit_no_change,no_change,accepted,11,11,a3ea228c214af3ad25eff19c24c93e5345af4a512f097321dc3f5a687a378724,a3ea228c214af3ad25eff19c24c93e5345af4a512f097321dc3f5a687a378724,True
SZ_Air,R01,67,zone1,replace_rule,replace_rule,accepted,11,12,a3ea228c214af3ad25eff19c24c93e5345af4a512f097321dc3f5a687a378724,0a8567e94f76ebf1e2cf9fa8975401ca444b73555798937d42801d2524a2a84c,True
SZ_Air,R01,68,zone1,replace_rule,replace_rule,accepted,12,13,0a8567e94f76ebf1e2cf9fa8975401ca444b73555798937d42801d2524a2a84c,04aaeae3987597414fffca72f8b2b67c123a255661e522d81013d7f7ee00b6c2,True
SZ_Air,R01,69,zone1,replace_rule,replace_rule,accepted,13,14,04aaeae3987597414fffca72f8b2b67c123a255661e522d81013d7f7ee00b6c2,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,True
SZ_Air,R01,70,zone1,explicit_no_change,no_change,accepted,14,14,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,True
SZ_Air,R01,71,zone1,explicit_no_change,no_change,accepted,14,14,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,True
SZ_Air,R01,72,zone1,explicit_no_change,no_change,accepted,14,14,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,True
SZ_Air,R01,73,zone1,explicit_no_change,no_change,accepted,14,14,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,True
SZ_Air,R01,74,zone1,explicit_no_change,no_change,accepted,14,14,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,True
SZ_Air,R01,75,zone1,explicit_no_change,no_change,accepted,14,14,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,True
SZ_Air,R01,76,zone1,explicit_no_change,no_change,accepted,14,14,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,True
SZ_Air,R01,77,zone1,explicit_no_change,no_change,accepted,14,14,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,True
SZ_Air,R01,78,zone1,explicit_no_change,no_change,accepted,14,14,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,True
SZ_Air,R01,79,zone1,explicit_no_change,no_change,accepted,14,14,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,True
SZ_Air,R01,80,zone1,set_param,set_param,accepted,14,15,a0f46e346f30c6145d7b7f94037def23f4276fcb8bcff61e4dbf2e4801ac6ab6,aeb7f843f635cc035e09322c73d29952de72e66bc05007c95a9200b6be2a96d4,True
SZ_Air,R01,81,zone1,deterministic_rejection,set_param,rejected,15,15,aeb7f843f635cc035e09322c73d29952de72e66bc05007c95a9200b6be2a96d4,aeb7f843f635cc035e09322c73d29952de72e66bc05007c95a9200b6be2a96d4,True
SZ_Air,R01,82,zone1,deterministic_rejection,set_param,rejected,15,15,aeb7f843f635cc035e09322c73d29952de72e66bc05007c95a9200b6be2a96d4,aeb7f843f635cc035e09322c73d29952de72e66bc05007c95a9200b6be2a96d4,True
SZ_Air,R01,83,zone1,set_param,set_param,accepted,15,16,aeb7f843f635cc035e09322c73d29952de72e66bc05007c95a9200b6be2a96d4,6fe751858a9fda5a6516e7dc02a63118909452bb70cc7ddcefde1c85d526a83d,True
SZ_Air,R01,84,zone1,deterministic_rejection,replace_rule,rejected,16,16,6fe751858a9fda5a6516e7dc02a63118909452bb70cc7ddcefde1c85d526a83d,6fe751858a9fda5a6516e7dc02a63118909452bb70cc7ddcefde1c85d526a83d,True
SZ_Air,R01,85,zone1,explicit_no_change,no_change,accepted,16,16,6fe751858a9fda5a6516e7dc02a63118909452bb70cc7ddcefde1c85d526a83d,6fe751858a9fda5a6516e7dc02a63118909452bb70cc7ddcefde1c85d526a83d,True
SZ_Air,R01,86,zone1,deterministic_rejection,replace_rule,rejected,16,16,6fe751858a9fda5a6516e7dc02a63118909452bb70cc7ddcefde1c85d526a83d,6fe751858a9fda5a6516e7dc02a63118909452bb70cc7ddcefde1c85d526a83d,True
SZ_Air,R01,87,zone1,explicit_no_change,no_change,accepted,16,16,6fe751858a9fda5a6516e7dc02a63118909452bb70cc7ddcefde1c85d526a83d,6fe751858a9fda5a6516e7dc02a63118909452bb70cc7ddcefde1c85d526a83d,True
SZ_Air,R01,88,zone1,deterministic_rejection,set_param,rejected,16,16,6fe751858a9fda5a6516e7dc02a63118909452bb70cc7ddcefde1c85d526a83d,6fe751858a9fda5a6516e7dc02a63118909452bb70cc7ddcefde1c85d526a83d,True
SZ_Air,R01,89,zone1,replace_rule,replace_rule,accepted,16,17,6fe751858a9fda5a6516e7dc02a63118909452bb70cc7ddcefde1c85d526a83d,72082fa4b328da51c2357c2eee4aaa421d023960c85bd49c0961e99043d0ea23,True
SZ_Air,R01,90,zone1,deterministic_rejection,replace_rule,rejected,17,17,72082fa4b328da51c2357c2eee4aaa421d023960c85bd49c0961e99043d0ea23,72082fa4b328da51c2357c2eee4aaa421d023960c85bd49c0961e99043d0ea23,True
SZ_Air,R01,91,zone1,deterministic_rejection,replace_rule,rejected,17,17,72082fa4b328da51c2357c2eee4aaa421d023960c85bd49c0961e99043d0ea23,72082fa4b328da51c2357c2eee4aaa421d023960c85bd49c0961e99043d0ea23,True
SZ_Air,R01,92,zone1,replace_rule,replace_rule,accepted,17,18,72082fa4b328da51c2357c2eee4aaa421d023960c85bd49c0961e99043d0ea23,a17b8a3f7e8f6ce07f703788662bb5b899b1a9343c7780a9ba7f59991fe8b2be,True
SZ_Air,R01,93,zone1,replace_rule,replace_rule,accepted,18,19,a17b8a3f7e8f6ce07f703788662bb5b899b1a9343c7780a9ba7f59991fe8b2be,65491563d188b195d9a0d57e0e29b3ab9a92870263e0ce9a0a2eb942b9204cb2,True
SZ_Air,R01,94,zone1,replace_rule,replace_rule,accepted,19,20,65491563d188b195d9a0d57e0e29b3ab9a92870263e0ce9a0a2eb942b9204cb2,516afba4b6f02e6fc90170bb6a546817bfd19c5b4be6b801e2c3742a11d230f2,True
SZ_Air,R01,95,zone1,replace_rule,replace_rule,accepted,20,21,516afba4b6f02e6fc90170bb6a546817bfd19c5b4be6b801e2c3742a11d230f2,c0978346688788f0bc01eed0520691559bd7974547a65a18b618ea562c765471,True
SZ_Air,R01,96,zone1,explicit_no_change,no_change,accepted,21,21,c0978346688788f0bc01eed0520691559bd7974547a65a18b618ea562c765471,c0978346688788f0bc01eed0520691559bd7974547a65a18b618ea562c765471,True
SZ_Air,R01,97,zone1,explicit_no_change,no_change,accepted,21,21,c0978346688788f0bc01eed0520691559bd7974547a65a18b618ea562c765471,c0978346688788f0bc01eed0520691559bd7974547a65a18b618ea562c765471,True
SZ_Air,R01,98,zone1,explicit_no_change,no_change,accepted,21,21,c0978346688788f0bc01eed0520691559bd7974547a65a18b618ea562c765471,c0978346688788f0bc01eed0520691559bd7974547a65a18b618ea562c765471,True
SZ_Air,R01,99,zone1,explicit_no_change,no_change,accepted,21,21,c0978346688788f0bc01eed0520691559bd7974547a65a18b618ea562c765471,c0978346688788f0bc01eed0520691559bd7974547a65a18b618ea562c765471,True
SZ_Air,R01,100,zone1,explicit_no_change,no_change,accepted,21,21,c0978346688788f0bc01eed0520691559bd7974547a65a18b618ea562c765471,c0978346688788f0bc01eed0520691559bd7974547a65a18b618ea562c765471,True
SZ_Air,R01,101,zone1,explicit_no_change,no_change,accepted,21,21,c0978346688788f0bc01eed0520691559bd7974547a65a18b618ea562c765471,c0978346688788f0bc01eed0520691559bd7974547a65a18b618ea562c765471,True
SZ_Air,R01,102,zone1,explicit_no_change,no_change,accepted,21,21,c0978346688788f0bc01eed0520691559bd7974547a65a18b618ea562c765471,c0978346688788f0bc01eed0520691559bd7974547a65a18b618ea562c765471,True
SZ_Air,R01,103,zone1,explicit_no_change,no_change,accepted,21,21,c0978346688788f0bc01eed0520691559bd7974547a65a18b618ea562c765471,c0978346688788f0bc01eed0520691559bd7974547a65a18b618ea562c765471,True
SZ_Air,R01,104,zone1,set_param,set_param,accepted,21,22,c0978346688788f0bc01eed0520691559bd7974547a65a18b618ea562c765471,f59955e285c825e57cc8372886abcdd206013989ce21518d788240f2c3d7a970,True
SZ_Air,R01,105,zone1,deterministic_rejection,add_rule,rejected,22,22,f59955e285c825e57cc8372886abcdd206013989ce21518d788240f2c3d7a970,f59955e285c825e57cc8372886abcdd206013989ce21518d788240f2c3d7a970,True
SZ_Air,R01,106,zone1,deterministic_rejection,set_param,rejected,22,22,f59955e285c825e57cc8372886abcdd206013989ce21518d788240f2c3d7a970,f59955e285c825e57cc8372886abcdd206013989ce21518d788240f2c3d7a970,True
SZ_Air,R01,107,zone1,set_param,set_param,accepted,22,23,f59955e285c825e57cc8372886abcdd206013989ce21518d788240f2c3d7a970,131d8c85d5831ee802635bb7e123d4b5df851cb2d63691f1e2b5b704d26c0498,True
SZ_Air,R01,108,zone1,set_param,set_param,accepted,23,24,131d8c85d5831ee802635bb7e123d4b5df851cb2d63691f1e2b5b704d26c0498,886a9ffc6b519840694a1a88541219f8ec2f05680a2b10a4ed98a530176f7913,True
SZ_Air,R01,109,zone1,set_param,set_param,accepted,24,25,886a9ffc6b519840694a1a88541219f8ec2f05680a2b10a4ed98a530176f7913,9586c893f1733b4b9d6c43e0d9dd0b65c64815a07cbb04c35e1c2abda76db958,True
SZ_Air,R01,110,zone1,set_param,set_param,accepted,25,26,9586c893f1733b4b9d6c43e0d9dd0b65c64815a07cbb04c35e1c2abda76db958,759e3489663a8df27195a81b4a7ba8c996d95f34372c845cdec13eba0b2624d2,True
SZ_Air,R01,111,zone1,deterministic_rejection,add_rule,rejected,26,26,759e3489663a8df27195a81b4a7ba8c996d95f34372c845cdec13eba0b2624d2,759e3489663a8df27195a81b4a7ba8c996d95f34372c845cdec13eba0b2624d2,True
SZ_Air,R01,112,zone1,deterministic_rejection,add_rule,rejected,26,26,759e3489663a8df27195a81b4a7ba8c996d95f34372c845cdec13eba0b2624d2,759e3489663a8df27195a81b4a7ba8c996d95f34372c845cdec13eba0b2624d2,True
SZ_Air,R01,113,zone1,replace_rule,replace_rule,accepted,26,27,759e3489663a8df27195a81b4a7ba8c996d95f34372c845cdec13eba0b2624d2,b9366d5e33828a809a20dab622c6306890ba717b42cbd5318ca034593a804d7f,True
